m,Re_a_11,Im_a_11,Re_a_21,Im_a_21,Re_a_22,Im_a_22,Re_a_31,Im_a_31,Re_a_41,Im_a_41,Re_a_51,Im_a_51,Re_a_61,Im_a_61,I_11,I_21,I_22,I_31,I_41,I_51,I_61,I_sum_basis,I_total
1.3201680672268907,1.4474560159702063,0.4985528642400409,2.7886024823401825,1.798704417076532,-0.4076939137123007,0.33659106398108446,0.1843089357417939,-1.47009790455747,-0.05055193915060758,-0.39903496498673385,-0.1391615109349156,-0.11903894241194611,-0.06382032599621397,-0.19191844913887948,2.343683876610291,11.011641384524454,0.27950787162997137,2.1951576327785367,0.16178440183385062,0.033536195936243254,0.04090572513013569,16.06621708844348,16.26402943937742
1.3310924369747898,1.370789444920392,0.44516643058625704,2.740470626568949,1.8994639015976333,-0.40706871068233935,0.32940180681482445,0.24404606176786858,-1.4873555924801019,-0.04078005606734197,-0.4123427668289593,-0.14442389621126958,-0.11350571170230656,-0.06000060379101047,-0.18899534060093312,2.077236853226065,11.118142368559711,0.27421048554945304,2.271785138746241,0.17168957032901708,0.0337418083858907,0.039319311224148536,15.986125536020525,16.183867389245606
1.342016806722689,1.2980962759471584,0.3894097773763281,2.6863720689303343,1.9971296858960403,-0.40599872270137344,0.32218557211979737,0.30555244378162694,-1.5012451356920504,-0.0299734423338631,-0.42624701004939425,-0.15028605615495,-0.10833258500397233,-0.05614338227952547,-0.1860450551419852,1.8366939163441625,11.205121875016262,0.26863850571730785,2.347099253339967,0.1825849208213898,0.03432184764825168,0.037764841916569244,15.91222516080391,16.1097182506172
1.3529411764705883,1.2295423223690463,0.3316024786723769,2.626514218028629,2.091337914723357,-0.40449677342640816,0.314966628481675,0.36859213179395617,-1.5115911245056999,-0.018059831617037208,-0.44069302629856516,-0.15675144376843086,-0.10357346238231835,-0.052255155454005095,-0.18306816258087255,1.621734526358332,11.27227121106598,0.26282161676948845,2.420767887304819,0.1945365009462236,0.03529847723334906,0.036244553422259025,15.843674773100451,16.040742637283874
1.3638655462184874,1.1652623051071282,0.27207039146130374,2.5611344938255307,2.1817370286447026,-0.4025768259096868,0.30776827502616644,0.4329151537629719,-1.5182370295573127,-0.004968325237794132,-0.45561811402196656,-0.1638188616437286,-0.09928372563396755,-0.04834248624361227,-0.1800646597168911,1.4318585376134851,11.319386357622374,0.2567894118721003,2.49245920827663,0.20761255008060223,0.03669387760600804,0.03476027765517362,15.779560220726374,15.976045658103914
1.3747899159663866,1.105367543958955,0.2111451067684392,2.4904784973763543,2.267998192559971,-0.40025387795632045,0.3006127671349267,0.4982570689702608,-1.521046225028178,0.00936949025902234,-0.4709514589137971,-0.17148266819962163,-0.09552026907647472,-0.04441257979996353,-0.17703415830202737,1.2664196633501077,11.346298947349279,0.2505712025835907,2.561841725451306,0.2218830640007478,0.03853042729730366,0.033313570450195416,15.71885860048253,15.914647613140547
1.3857142857142857,1.049937309598709,0.1491607153916979,2.414833783183436,2.3498049915365335,-0.39754388333881424,0.29352132232963346,0.5643387663938801,-1.5199014422777195,0.025018809316839537,-0.48661421233043944,-0.17973217659400886,-0.09234103667902703,-0.04047335235800616,-0.17397567472453013,1.1246172731035384,11.353005698654036,0.24419590584224132,2.6285786374928586,0.23741933246160637,0.0408305223581774,0.03190562764695083,15.660552997559408,15.855514967383343
1.3966386554621848,0.9990235926212346,0.08645167584298068,2.334504909696282,2.4268634765654036,-0.3944636827885577,0.28651403585460017,0.6308698809407993,-1.514707942276095,0.04204080470684681,-0.5025195790170794,-0.18855123278362818,-0.0898046188330763,-0.0365331019069669,-0.17088842680283922,1.0055220308698984,11.339579507283164,0.23769188978080297,2.6923369570725404,0.254293356555902,0.043616436947980064,0.030537521950094168,15.603577700460383,15.797588867880897
1.4075630252100841,0.9526504197466505,0.023350804816831085,2.2498175257921553,2.498901773996792,-0.3910309413944955,0.27960978857272767,0.6975495337372465,-1.505394967889467,0.06049186834831617,-0.5185729712315178,-0.19791833149542834,-0.087970051106908,-0.03260112033149619,-0.16777106364284702,0.9080880823290632,11.306188975445849,0.23108683099355085,2.752789361363979,0.27257719262815455,0.046910395833686266,0.029209962842720923,15.546850801437005,15.739809769266568
1.4184873949579833,0.9108141975735329,-0.0398129451321914,2.161117010190498,2.565671964915274,-0.38726404331747194,0.27282628284524246,0.7640697301151855,-1.4919155793657701,0.08042270112383815,-0.5346722326994172,-0.2078061585960839,-0.08689628661202406,-0.0286871538908611,-0.1646226939450907,0.8311675731016175,11.253099363286921,0.22440761985774904,2.809614648432594,0.29234220727583393,0.050734364177419805,0.027923584160096944,15.489289360292231,15.68109861930496
1.4294117647058824,0.8734841661463634,-0.10271676696951751,2.0687666596131797,2.626952110473104,-0.3831820247568623,0.2661799560193945,0.8301163339478004,-1.4742484219364986,0.1018777316979418,-0.550708024444588,-0.21818147067751167,-0.08664174126168622,-0.02480178694622063,-0.16144226690872446,0.7735253227250779,11.18067288264617,0.2176802330832554,2.8625015374691922,0.3136584004035788,0.05510994547585887,0.02667873418035355,15.42982705598349,15.620410179318116
1.4403361344537815,0.8406039639893712,-0.1650455392409247,1.9731448951845463,2.6825454525524037,-0.37880449220034507,0.25968594357573377,0.8953727551055777,-1.4523975750390419,0.12489380523422622,-0.5665642209757026,-0.22900497082267843,-0.08726381477473201,-0.020956327315143904,-0.15823018199105687,0.7338550542979717,11.089350882402414,0.2109296326019805,2.911151086564642,0.33659347907568954,0.060058250030534534,0.025475958147462428,15.367414343120695,15.556667921116274
1.4512605042016806,0.8120918260472705,-0.22649463740978712,1.8746443315351211,2.7322843513127046,-0.3741515310425265,0.2533580908151613,0.9595192095964511,-1.4263945439626569,0.1494997248191121,-0.5821182694504963,-0.24022971892568235,-0.08881860610956471,-0.017162719454997134,-0.15498634561901142,0.7107929547081812,10.97966914618505,0.2041796903629702,2.955278508631034,0.36121184734903083,0.06559906264635834,0.0243153262674266,15.30104653615005,15.488903614515305
1.4621848739495797,0.7878417637058723,-0.2867712095257542,1.7736681114338153,2.7760301706566177,-0.36924359639076737,0.24720889011403802,1.0222377133977933,-1.3962970489878324,0.17571562141585795,-0.5972419771511397,-0.25180682968012474,-0.09135934002414198,-0.013433551757571776,-0.15171186504621936,0.7029323712520436,10.852242077913008,0.19745306882700245,2.994615391704878,0.3875739588809636,0.07175320848320214,0.023196950308625636,15.229767027369721,15.416163648485192
1.473109243697479,0.7677249946749161,-0.34559611025365033,1.6706285958634546,2.813675289802415,-0.364101466814259,0.24124950027633896,1.0832150129667377,-1.3621892940647125,0.20355133331706302,-0.6118012829830951,-0.26367743327803067,-0.09493690332342128,-0.009782018069659615,-0.14840892590757904,0.7088383388710531,10.707768541761402,0.1907711995198782,3.0289144371810495,0.4157339551549153,0.07853880443273095,0.022120897166556432,15.152686174087583,15.337566959649765
1.4840336134453782,0.7515918191925628,-0.40270556024522625,1.5659488368167782,2.8451390506529304,-0.35874613402500516,0.23548970409032707,1.1421422619310255,-1.3241825775565506,0.2330076439124479,-0.6256599551027829,-0.27577720100120934,-0.0995993296297609,-0.006221772736004807,-0.14508076724788885,0.7270620309296075,10.547011977078078,0.1841541894104368,3.0579484451932295,0.4457429415408465,0.08597309105475918,0.02108713948121459,15.068979814688172,15.252277716608027
1.4949579831932773,0.7392732430409292,-0.4578531130437461,1.4600407812783744,2.87037658962025,-0.35319870434599054,0.2299379606816999,1.1987194452437553,-1.282414200167151,0.26407307691818666,-0.6386759774567342,-0.2880353567511472,-0.10539008136078047,-0.0027668610572256936,-0.14173189277616846,0.7561544010001022,10.370780849235944,0.17762079051414542,3.0815144891958504,0.4776415941333534,0.09407143598799257,0.020095584950025305,14.977879145017413,15.159567340338981
1.5058823529411764,0.7305817875136138,-0.5108102075247346,1.3533399797124468,2.8893702206077845,-0.34748033233035824,0.2246013278733047,1.252656645406691,-1.2370472001312722,0.2967252240793677,-0.6507054090146321,-0.3003762128146565,-0.11234849007103923,0.0005684190689224029,-0.13836824422217678,0.7946768163580495,10.179989372423162,0.17118833783886792,3.099434446634164,0.5114633879258507,0.1028480524461182,0.019146094109365873,14.87874650773558,15.058782672140861
